Date;Tournament;MatchId;SeriesId;Patch;GameNumber;SummonnerName;XPD@15;GD@15;Kills;Deaths;Assists;KP%;Damage/Min;topLanePresence;midLanePresence;botLanePresence;jungleAllyTopPresence;jungleAllyBotPresence;jungleEnemyTopPresence;jungleEnemyBotPresence;riverBotPresence;riverTopPresence
2024-01-31;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503297|game1;2629040;14.1.553.2414;1;BDSA SkewMond;-283;-996;0;1;1;1.0;84.93883014889147;0.0;0.04939759036144578;0.0927710843373494;0.19397590361445782;0.3;0.0;0.046987951807228916;0.07590361445783132;0.018072289156626505
2024-01-31;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568911|game1;2629041;14.1.553.2414;1;GO Boukada;827;510;0;1;2;0.3333333333333333;72.56403149515742;0.0;0.007228915662650603;0.08072289156626505;0.1674698795180723;0.27349397590361446;0.0;0.0746987951807229;0.12048192771084337;0.06987951807228916
2024-01-31;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568911|game1;2629041;14.1.553.2414;1;GW Zicssi;-827;-510;0;2;2;0.6666666666666666;107.83739707095827;0.0;0.06987951807228916;0.10120481927710843;0.2397590361445783;0.18433734939759036;0.02650602409638554;0.02891566265060241;0.05783132530120482;0.02650602409638554
2024-02-01;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568881|game1;2629042;14.1.553.2414;1;GW Zicssi;107;-225;0;1;1;0.5;151.38974204058778;0.0;0.05903614457831325;0.0;0.26144578313253014;0.22650602409638554;0.03132530120481928;0.0;0.06506024096385542;0.10602409638554217
2024-02-01;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568881|game1;2629042;14.1.553.2414;1;SLY Eckas;-107;225;1;0;3;1.0;172.16898423896902;0.02530120481927711;0.04457831325301205;0.0;0.2216867469879518;0.31204819277108437;0.006024096385542169;0.06144578313253012;0.09518072289156626;0.04578313253012048
2024-02-01;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568901|game1;2629044;14.1.553.2414;1;AEG Ryuzaki;246;400;0;0;4;1.0;131.56621424620667;0.0;0.00963855421686747;0.07590361445783132;0.15542168674698795;0.26024096385542167;0.0;0.10722891566265061;0.14216867469879518;0.018072289156626505
2024-02-01;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568901|game1;2629044;14.1.553.2414;1;TDS TynX;-246;-400;0;1;0;0;168.69854157037574;0.0;0.008433734939759036;0.11686746987951807;0.1855421686746988;0.3289156626506024;0.03614457831325301;0.0;0.09156626506024096;0.01566265060240964
2024-02-01;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568917|game1;2629045;14.1.553.2414;1;GO Boukada;-28;-191;0;0;1;0.5;103.08818281111319;0.0;0.04578313253012048;0.06385542168674699;0.21084337349397592;0.25301204819277107;0.03132530120481928;0.018072289156626505;0.03132530120481928;0.10722891566265061
2024-02-01;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568917|game1;2629045;14.1.553.2414;1;KCB Lyncas;28;191;0;0;1;1.0;96.90417610360102;0.0;0.046987951807228916;0.016867469879518072;0.13493975903614458;0.25903614457831325;0.10963855421686747;0.09156626506024096;0.1578313253012048;0.05060240963855422
2024-02-01;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503315|game1;2629046;14.1.553.2414;1;VITB Selfmade;39;1155;0;0;3;1.0;131.04374409672192;0.0;0.06385542168674699;0.06867469879518072;0.1614457831325301;0.18433734939759036;0.0;0.0963855421686747;0.10361445783132531;0.056626506024096385
2024-02-01;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503315|game1;2629046;14.1.553.2414;1;M8 White;-39;-1155;0;1;0;0.0;40.33189868073027;0.0;0.018072289156626505;0.007228915662650603;0.20240963855421687;0.43132530120481927;0.0;0.007228915662650603;0.07710843373493977;0.012048192771084338
2024-02-01;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503295|game1;2629047;14.1.553.2414;1;BDSA SkewMond;180;-419;0;1;0;0.0;102.86801126174586;0.0;0.05301204819277108;0.00963855421686747;0.23012048192771084;0.27710843373493976;0.01566265060240964;0.021686746987951807;0.046987951807228916;0.163855421686747
2024-02-01;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503295|game1;2629047;14.1.553.2414;1;BKR 113;-180;419;2;0;1;0.75;184.24594519930207;0.0;0.0855421686746988;0.02650602409638554;0.21927710843373494;0.30120481927710846;0.02289156626506024;0.04216867469879518;0.06144578313253012;0.05542168674698795
2024-01-30;League of Legends Scrims;scrim| aeg game 1;2629092;14.1.553.2414;1;AEG Ryuzaki;155;723;2;0;1;0.5;292.01908844192224;0.0;0.02891566265060241;0.027710843373493974;0.19036144578313252;0.19036144578313252;0.02289156626506024;0.060240963855421686;0.07951807228915662;0.056626506024096385
2024-01-30;League of Legends Scrims;scrim| aeg game 1;2629092;14.1.553.2414;1;GO Boukada;-155;-723;0;2;2;0.5;149.79995062331957;0.020481927710843374;0.02891566265060241;0.016867469879518072;0.1855421686746988;0.21927710843373494;0.0;0.10361445783132531;0.04819277108433735;0.06867469879518072
2024-01-30;League of Legends Scrims;scrim| aeg game 2 bp;2629151;14.1.553.2414;1;GO Boukada;-158;189;1;1;1;0.4;147.53495668598796;0.010843373493975903;0.051807228915662654;0.03132530120481928;0.1819277108433735;0.25180722891566265;0.03734939759036145;0.004819277108433735;0.06385542168674699;0.06626506024096386
2024-01-30;League of Legends Scrims;scrim| aeg game 2 bp;2629151;14.1.553.2414;1;AEG Ryuzaki;158;-189;0;1;6;0.75;178.7042728891827;0.0;0.016867469879518072;0.04216867469879518;0.18674698795180722;0.19879518072289157;0.0;0.0855421686746988;0.14216867469879518;0.07108433734939759
2024-01-30;League of Legends Scrims;scrim| aeg game 3;2629194;14.1.553.2414;1;AEG Ryuzaki;1216;1291;3;3;3;0.6666666666666666;391.88731450611635;0.12771084337349398;0.01927710843373494;0.0036144578313253013;0.19518072289156627;0.1819277108433735;0.021686746987951807;0.006024096385542169;0.04819277108433735;0.10120481927710843
2024-01-30;League of Legends Scrims;scrim| aeg game 3;2629194;14.1.553.2414;1;GO Boukada;-1216;-1291;0;1;7;0.7777777777777778;301.2166013543981;0.1;0.04096385542168675;0.0;0.25542168674698795;0.15180722891566265;0.03253012048192771;0.08313253012048193;0.03975903614457831;0.06867469879518072
2024-01-30;League of Legends Scrims;scrim| aeg game 4;2629240;14.1.553.2414;1;GO Boukada;-241;-1368;0;0;1;0.3333333333333333;118.06888351056557;0.0;0.02530120481927711;0.06506024096385542;0.18795180722891566;0.3253012048192771;0.0;0.024096385542168676;0.08313253012048193;0.02650602409638554
2024-01-30;League of Legends Scrims;scrim| aeg game 4;2629240;14.1.553.2414;1;AEG Ryuzaki;241;1368;3;0;3;0.75;274.6007077492945;0.0;0.04457831325301205;0.10120481927710843;0.20843373493975903;0.1927710843373494;0.03132530120481928;0.03614457831325301;0.07951807228915662;0.024096385542168676
2024-01-30;League of Legends Scrims;scrim| aeg game 5;2629293;14.1.553.2414;1;AEG Ryuzaki;-1512;-1172;1;4;1;0.5;269.2238888002784;0.018072289156626505;0.02650602409638554;0.1578313253012048;0.1614457831325301;0.20481927710843373;0.03132530120481928;0.00963855421686747;0.051807228915662654;0.03975903614457831
2024-01-30;League of Legends Scrims;scrim| aeg game 5;2629293;14.1.553.2414;1;GO Boukada;1512;1172;2;0;5;0.7777777777777778;360.1791380312896;0.016867469879518072;0.021686746987951807;0.06987951807228916;0.12891566265060242;0.28674698795180725;0.0;0.08313253012048193;0.12289156626506025;0.03132530120481928
2024-02-03;League of Legends Scrims;scrim|tm g1;2631336;14.2.556.3141;1;AEG Ryuzaki;93;719;4;0;5;0.6;340.50393246247296;0.019253910950661854;0.05415162454873646;0.11070998796630566;0.13477737665463296;0.19253910950661854;0.010830324909747292;0.07220216606498195;0.07701564380264742;0.031287605294825514
2024-02-03;League of Legends Scrims;scrim|tm g1;2631336;14.2.556.3141;1;TWIS Stefan;-93;-719;2;1;2;0.6666666666666666;301.81667663499445;0.048134777376654635;0.08784596871239471;0.0;0.22743682310469315;0.1793020457280385;0.01684717208182912;0.0048134777376654635;0.08182912154031288;0.06377858002406739
2024-02-03;League of Legends Scrims;scrim| aeg game 2;2631358;14.2.556.3141;1;TWIS Stefan;494;66;3;0;2;0.3125;242.42161095342954;0.05535499398315283;0.019253910950661854;0.06859205776173286;0.1263537906137184;0.17087845968712395;0.061371841155234655;0.10469314079422383;0.09386281588447654;0.02888086642599278
2024-02-03;League of Legends Scrims;scrim| aeg game 2;2631358;14.2.556.3141;1;AEG Ryuzaki;-494;-66;3;4;7;0.7692307692307693;278.42829888518145;0.0457280385078219;0.03850782190132371;0.12274368231046931;0.17208182912154033;0.2045728038507822;0.0;0.04091456077015644;0.11672683513838748;0.01444043321299639
2024-02-03;League of Legends Scrims;scrim|tm g3;2631390;14.2.556.3141;1;AEG Ryuzaki;-470;-503;0;2;2;0.2857142857142857;145.9396165457143;0.00963855421686747;0.008433734939759036;0.06987951807228916;0.07349397590361446;0.25421686746987954;0.0;0.15180722891566265;0.09397590361445783;0.05542168674698795
2024-02-03;League of Legends Scrims;scrim|tm g3;2631390;14.2.556.3141;1;TWIS Stefan;470;503;0;1;3;0.25;167.2464698459168;0.0;0.0;0.05542168674698795;0.2493975903614458;0.1783132530120482;0.046987951807228916;0.05301204819277108;0.08433734939759036;0.051807228915662654
2024-02-03;League of Legends Scrims;scrim| aeg game 4;2631420;14.2.556.3141;1;TWIS Stefan;867;-172;0;3;8;0.6153846153846154;320.1530064835407;0.060240963855421686;0.08795180722891566;0.06626506024096386;0.13614457831325302;0.172289156626506;0.05421686746987952;0.027710843373493974;0.0927710843373494;0.060240963855421686
2024-02-03;League of Legends Scrims;scrim| aeg game 4;2631420;14.2.556.3141;1;AEG Ryuzaki;-867;172;2;2;7;0.5625;213.0984417254085;0.0;0.05060240963855422;0.0891566265060241;0.17951807228915662;0.22289156626506024;0.0;0.0783132530120482;0.17349397590361446;0.0024096385542168677
2024-02-03;League of Legends Scrims;scrim| aeg game 5;2631445;14.2.556.3141;1;AEG Ryuzaki;965;2157;8;2;4;0.8;517.1215471123678;0.0;0.09025270758122744;0.08664259927797834;0.12154031287605295;0.17328519855595667;0.02286401925391095;0.10469314079422383;0.15282791817087846;0.012033694344163659
2024-02-03;League of Legends Scrims;scrim| aeg game 5;2631445;14.2.556.3141;1;TWIS Stefan;-965;-2157;3;3;2;0.4166666666666667;281.880224613876;0.0;0.13838748495788206;0.10469314079422383;0.10830324909747292;0.20818291215403129;0.0;0.07701564380264742;0.07220216606498195;0.032490974729241874
2024-02-04;League of Legends Scrims;scrim| go game 1;2631684;14.2.556.3141;1;GO Boukada;-88;-976;0;1;1;0.5;108.24795784732649;0.0;0.09747292418772563;0.07220216606498195;0.20216606498194944;0.25150421179302046;0.0024067388688327317;0.056558363417569195;0.0914560770156438;0.056558363417569195
2024-02-04;League of Legends Scrims;scrim| go game 1;2631684;14.2.556.3141;1;AEG Ryuzaki;88;976;1;0;1;0.4;74.95438753486644;0.061371841155234655;0.03850782190132371;0.06859205776173286;0.20818291215403129;0.21179302045728038;0.019253910950661854;0.018050541516245487;0.1095066185318893;0.03850782190132371
2024-02-04;League of Legends Scrims;scrim| go game 2;2631728;14.2.556.3141;1;AEG Ryuzaki;1435;1272;1;0;2;0.5;182.19910647074818;0.009626955475330927;0.1022864019253911;0.0;0.12394705174488568;0.2490974729241877;0.03369434416365824;0.04693140794223827;0.08543922984356198;0.052948255114320095
2024-02-04;League of Legends Scrims;scrim| go game 2;2631728;14.2.556.3141;1;GO Boukada;-1435;-1272;0;2;0;0.0;146.64480135616793;0.019253910950661854;0.08904933814681107;0.0;0.14320096269554752;0.28399518652226236;0.0012033694344163659;0.06377858002406739;0.09386281588447654;0.061371841155234655
2024-02-04;League of Legends Scrims;scrim| go game 3;2631765;14.2.556.3141;1;GO Boukada;-167;442;2;0;3;0.8333333333333334;203.98502010345194;0.0;0.03253012048192771;0.06144578313253012;0.18795180722891566;0.2216867469879518;0.0;0.07349397590361446;0.14337349397590363;0.0036144578313253013
2024-02-04;League of Legends Scrims;scrim| go game 3;2631765;14.2.556.3141;1;AEG Ryuzaki;167;-442;0;2;2;0.5;207.7252665403551;0.04096385542168675;0.007228915662650603;0.08795180722891566;0.19518072289156627;0.21807228915662652;0.004819277108433735;0.024096385542168676;0.01325301204819277;0.05060240963855422
2024-02-04;League of Legends Scrims;scrim| go game 4;2631820;14.2.556.3141;1;AEG Ryuzaki;260;383;3;0;2;0.7142857142857143;342.93604512151353;0.06746987951807229;0.08795180722891566;0.03855421686746988;0.16265060240963855;0.14578313253012049;0.09156626506024096;0.01927710843373494;0.0746987951807229;0.03975903614457831
2024-02-04;League of Legends Scrims;scrim| go game 4;2631820;14.2.556.3141;1;GO Boukada;-260;-383;2;1;2;0.8;231.96604702198752;0.007228915662650603;0.05060240963855422;0.012048192771084338;0.21084337349397592;0.2325301204819277;0.0036144578313253013;0.046987951807228916;0.1108433734939759;0.11204819277108434
2024-02-04;League of Legends Scrims;scrim| go game 5;2631861;14.2.556.3141;1;GO Boukada;1033;1410;1;1;7;0.8;128.98393311958037;0.014457831325301205;0.06385542168674699;0.007228915662650603;0.1530120481927711;0.18072289156626506;0.0012048192771084338;0.14337349397590363;0.06987951807228916;0.0746987951807229
2024-02-04;League of Legends Scrims;scrim| go game 5;2631861;14.2.556.3141;1;AEG Ryuzaki;-1033;-1410;0;4;2;1.0;173.7437484579843;0.021686746987951807;0.0855421686746988;0.0;0.25542168674698795;0.2433734939759036;0.01927710843373494;0.04939759036144578;0.030120481927710843;0.03975903614457831
2024-02-05;League of Legends Scrims;scrim| aeg game 1;2632038;14.2.556.3141;1;AEG Ryuzaki;-358;14;1;3;5;0.8571428571428571;255.66582634305797;0.016867469879518072;0.04578313253012048;0.05301204819277108;0.14698795180722893;0.3096385542168675;0.0;0.05903614457831325;0.07710843373493977;0.03614457831325301
2024-02-05;League of Legends Scrims;scrim| aeg game 1;2632038;14.2.556.3141;1;VITB Selfmade;358;-14;1;1;5;0.46153846153846156;215.44035276169168;0.010843373493975903;0.030120481927710843;0.03614457831325301;0.18674698795180722;0.1686746987951807;0.043373493975903614;0.10361445783132531;0.0783132530120482;0.05301204819277108
2024-02-05;League of Legends Scrims;scrim| aeg game 2;2632071;14.2.556.3141;1;VITB Selfmade;471;-657;1;2;2;0.42857142857142855;137.81217623254355;0.02888086642599278;0.07581227436823104;0.024067388688327317;0.2527075812274368;0.19614921780986763;0.05415162454873646;0.007220216606498195;0.024067388688327317;0.05776173285198556
2024-02-05;League of Legends Scrims;scrim| aeg game 2;2632071;14.2.556.3141;1;AEG Ryuzaki;-471;657;3;2;6;0.8181818181818182;334.71222304175114;0.030084235860409144;0.03369434416365824;0.06618531889290012;0.20336943441636582;0.2214199759326113;0.0;0.05776173285198556;0.13237063778580024;0.019253910950661854
2024-02-05;League of Legends Scrims;scrim| aeg game 3;2632148;14.2.556.3141;1;AEG Ryuzaki;916;175;1;2;6;0.875;240.61943615355125;0.031287605294825514;0.08664259927797834;0.09987966305655836;0.11793020457280386;0.2322503008423586;0.0;0.07220216606498195;0.08182912154031288;0.015643802647412757
2024-02-05;League of Legends Scrims;scrim| aeg game 3;2632148;14.2.556.3141;1;VITB Selfmade;-916;-175;0;2;3;0.6;238.03142771106133;0.015643802647412757;0.05776173285198556;0.04332129963898917;0.0914560770156438;0.19975932611311673;0.015643802647412757;0.07701564380264742;0.07942238267148015;0.07581227436823104
2024-02-07;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503333|game1;2632161;14.2.558.6555;1;GW Zicssi;-383;-469;0;0;3;0.75;176.1326051299248;0.00842358604091456;0.044524669073405534;0.01444043321299639;0.2069795427196149;0.21780986762936222;0.09747292418772563;0.01684717208182912;0.07821901323706378;0.098676293622142
2024-02-07;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503333|game1;2632161;14.2.558.6555;1;BKR 113;383;469;0;1;4;0.6666666666666666;391.0836369369683;0.0;0.044524669073405534;0.031287605294825514;0.16606498194945848;0.20577617328519857;0.015643802647412757;0.07581227436823104;0.05776173285198556;0.06498194945848375
2024-02-07;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568897|game1;2632162;14.2.558.6555;1;VITB Selfmade;-437;66;0;1;1;0.3333333333333333;86.13496939587522;0.0;0.01684717208182912;0.0036101083032490976;0.1829121540312876;0.22743682310469315;0.012033694344163659;0.07460890493381468;0.14320096269554752;0.07942238267148015
2024-02-07;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568897|game1;2632162;14.2.558.6555;1;GO Boukada;437;-66;0;0;2;0.6666666666666666;123.43694691257623;0.0;0.0036101083032490976;0.01684717208182912;0.3297232250300842;0.32250300842358604;0.02045728038507822;0.0;0.036101083032490974;0.03850782190132371
2024-02-07;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503317|game1;2632163;14.2.558.6555;1;M8 White;560;658;1;0;7;1.0;153.7721934218543;0.0;0.01566265060240964;0.030120481927710843;0.16265060240963855;0.16265060240963855;0.03132530120481928;0.1530120481927711;0.11686746987951807;0.051807228915662654
2024-02-07;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503317|game1;2632163;14.2.558.6555;1;AEG Ryuzaki;-560;-658;1;1;0;1.0;126.58070981826071;0.0;0.01566265060240964;0.04578313253012048;0.20240963855421687;0.38795180722891565;0.0;0.006024096385542169;0.018072289156626505;0.018072289156626505
2024-02-07;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503307|game1;2632164;14.2.558.6555;1;BDSA SkewMond;29;-312;0;0;1;0.25;138.99123685214872;0.007228915662650603;0.03132530120481928;0.0783132530120482;0.12048192771084337;0.23132530120481928;0.046987951807228916;0.08674698795180723;0.03614457831325301;0.06746987951807229
2024-02-07;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503307|game1;2632164;14.2.558.6555;1;KCB Lyncas;-29;312;2;0;2;0.8;87.99995334449373;0.0;0.014457831325301205;0.06506024096385542;0.1108433734939759;0.2783132530120482;0.010843373493975903;0.10481927710843374;0.13132530120481928;0.024096385542168676
2024-02-07;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568883|game1;2632165;14.2.558.6555;1;TDS TynX;1478;576;1;0;0;1.0;171.27646825768502;0.008433734939759036;0.01325301204819277;0.03132530120481928;0.21204819277108433;0.19759036144578312;0.056626506024096385;0.03734939759036145;0.09759036144578313;0.0855421686746988
2024-02-07;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568883|game1;2632165;14.2.558.6555;1;SLY Eckas;-1478;-576;1;0;3;0.8;173.57262411815435;0.030120481927710843;0.03493975903614458;0.020481927710843374;0.2710843373493976;0.3024096385542169;0.004819277108433735;0.04939759036144578;0.07228915662650602;0.05301204819277108
2024-02-08;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503309|game1;2632166;14.2.558.6555;1;BDSA SkewMond;166;-69;0;1;3;0.5;275.2159587137325;0.0;0.02530120481927711;0.07710843373493977;0.1963855421686747;0.27349397590361446;0.01566265060240964;0.018072289156626505;0.06385542168674699;0.06265060240963856
2024-02-08;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503309|game1;2632166;14.2.558.6555;1;GO Boukada;-166;69;0;1;3;1.0;143.76876844927966;0.014457831325301205;0.027710843373493974;0.09759036144578313;0.23493975903614459;0.19518072289156627;0.0;0.043373493975903614;0.07228915662650602;0.06265060240963856
2024-02-08;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568899|game1;2632167;14.2.558.6555;1;AEG Ryuzaki;-323;88;0;0;4;1.0;139.81449032934316;0.0036144578313253013;0.03132530120481928;0.05421686746987952;0.20120481927710843;0.26987951807228916;0.05542168674698795;0.0855421686746988;0.03132530120481928;0.051807228915662654
2024-02-08;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568899|game1;2632167;14.2.558.6555;1;GW Zicssi;323;-88;0;1;1;0.5;84.57132995533019;0.0;0.004819277108433735;0.03132530120481928;0.20722891566265061;0.2;0.03132530120481928;0.06144578313253012;0.11566265060240964;0.05060240963855422
2024-02-08;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503327|game1;2632168;14.2.558.6555;1;BKR 113;245;544;0;0;4;1.0;168.0689133272793;0.0012048192771084338;0.02650602409638554;0.021686746987951807;0.19759036144578312;0.2036144578313253;0.01566265060240964;0.08433734939759036;0.13012048192771083;0.06746987951807229
2024-02-08;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503327|game1;2632168;14.2.558.6555;1;SLY Eckas;-245;-544;0;1;1;1.0;63.61710737531925;0.012048192771084338;0.07349397590361446;0.01325301204819277;0.172289156626506;0.3349397590361446;0.0;0.07590361445783132;0.0927710843373494;0.05783132530120482
2024-02-08;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568893|game1;2632169;14.2.558.6555;1;TDS TynX;-1041;-952;0;2;0;0.0;154.91957136013622;0.0457280385078219;0.0;0.049338146811071;0.197352587244284;0.2009626955475331;0.02888086642599278;0.007220216606498195;0.06377858002406739;0.05776173285198556
2024-02-08;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568893|game1;2632169;14.2.558.6555;1;VITB Selfmade;1041;952;1;0;6;0.875;215.6451919608072;0.02286401925391095;0.027677496991576414;0.06257521058965103;0.2394705174488568;0.17328519855595667;0.03850782190132371;0.08062575210589651;0.048134777376654635;0.05896510228640193
2024-02-08;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503323|game1;2632170;14.2.558.6555;1;M8 White;-197;486;2;0;4;0.6;150.83579925674385;0.0;0.08313253012048193;0.006024096385542169;0.14096385542168674;0.2457831325301205;0.05301204819277108;0.006024096385542169;0.06746987951807229;0.10602409638554217
2024-02-08;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503323|game1;2632170;14.2.558.6555;1;KCB Lyncas;197;-486;1;3;1;1.0;171.03878283602103;0.0;0.07349397590361446;0.006024096385542169;0.22771084337349398;0.26144578313253014;0.030120481927710843;0.05542168674698795;0.0891566265060241;0.02289156626506024
2024-02-05;League of Legends Scrims;scrim| aeg game 4;2632214;14.2.556.3141;1;VITB Selfmade;1256;845;1;0;3;0.36363636363636365;286.1037839165024;0.0024067388688327317;0.06859205776173286;0.02527075812274368;0.08904933814681107;0.1865222623345367;0.04091456077015644;0.09025270758122744;0.08904933814681107;0.1095066185318893
2024-02-05;League of Legends Scrims;scrim| aeg game 4;2632214;14.2.556.3141;1;AEG Ryuzaki;-1256;-845;1;2;5;0.75;160.5650767196545;0.01444043321299639;0.12755716004813478;0.0421179302045728;0.23706377858002406;0.1901323706377858;0.05415162454873646;0.0421179302045728;0.009626955475330927;0.06257521058965103
2024-02-05;League of Legends Scrims;scrim| aeg game 5;2632270;14.2.556.3141;1;AEG Ryuzaki;-330;-463;0;1;3;0.75;147.10366440522105;0.0;0.06618531889290012;0.11311672683513839;0.11913357400722022;0.26353790613718414;0.02527075812274368;0.030084235860409144;0.07340553549939831;0.012033694344163659
2024-02-05;League of Legends Scrims;scrim| aeg game 5;2632270;14.2.556.3141;1;VITB Selfmade;330;463;0;2;2;0.5;188.25962558711907;0.04693140794223827;0.048134777376654635;0.02888086642599278;0.1022864019253911;0.18050541516245489;0.05415162454873646;0.11070998796630566;0.08182912154031288;0.05535499398315283
2024-02-11;League of Legends Scrims;scrim| aeg game 1;2635081;14.2.558.6555;1;AEG Ryuzaki;-1001;-378;0;3;2;0.6666666666666666;189.881478597214;0.007228915662650603;0.05903614457831325;0.02891566265060241;0.12289156626506025;0.2674698795180723;0.0;0.07108433734939759;0.13734939759036144;0.024096385542168676
2024-02-11;League of Legends Scrims;scrim| aeg game 1;2635081;14.2.558.6555;1;SUP SKEANZ;1001;378;1;0;4;0.8333333333333334;130.69445085604482;0.033734939759036145;0.046987951807228916;0.0;0.2036144578313253;0.21566265060240963;0.0746987951807229;0.010843373493975903;0.0783132530120482;0.10120481927710843
2024-02-11;League of Legends Scrims;scrim| aeg game 2;2635168;14.2.558.6555;1;SUP SKEANZ;1182;319;1;1;5;0.42857142857142855;309.971733228041;0.0;0.06987951807228916;0.02289156626506024;0.12048192771084337;0.19759036144578312;0.021686746987951807;0.1746987951807229;0.07710843373493977;0.04457831325301205
2024-02-11;League of Legends Scrims;scrim| aeg game 2;2635168;14.2.558.6555;1;AEG Ryuzaki;-1182;-319;2;2;5;1.0;182.7068956105499;0.027710843373493974;0.05421686746987952;0.043373493975903614;0.22048192771084338;0.17951807228915662;0.007228915662650603;0.04819277108433735;0.0891566265060241;0.021686746987951807
2024-02-11;League of Legends Scrims;scrim| aeg game 3;2635217;14.2.558.6555;1;AEG Ryuzaki;-962;-1117;0;1;2;0.5;173.26771309226604;0.0;0.05903614457831325;0.0819277108433735;0.12048192771084337;0.28795180722891567;0.02530120481927711;0.04819277108433735;0.1180722891566265;0.02650602409638554
2024-02-11;League of Legends Scrims;scrim| aeg game 3;2635217;14.2.558.6555;1;SUP SKEANZ;962;1117;3;0;4;0.6363636363636364;194.81217378284936;0.02891566265060241;0.05060240963855422;0.10120481927710843;0.1530120481927711;0.20843373493975903;0.02289156626506024;0.09759036144578313;0.14337349397590363;0.03132530120481928
2024-02-11;League of Legends Scrims;scrim| aeg game 4;2635274;14.2.558.6555;1;SUP SKEANZ;1650;1698;4;1;4;0.8888888888888888;289.97460309646647;0.018072289156626505;0.033734939759036145;0.030120481927710843;0.1108433734939759;0.1686746987951807;0.10963855421686747;0.10240963855421686;0.08313253012048193;0.17590361445783131
2024-02-11;League of Legends Scrims;scrim| aeg game 4;2635274;14.2.558.6555;1;AEG Ryuzaki;-1650;-1698;0;2;3;0.5;54.7297391731905;0.03975903614457831;0.012048192771084338;0.09036144578313253;0.22289156626506024;0.1710843373493976;0.03734939759036145;0.03253012048192771;0.03614457831325301;0.07349397590361446
2024-02-14;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503331|game1;2635617;14.2.558.6555;1;AEG Ryuzaki;-504;-364;0;1;3;1.0;93.89508242440499;0.0;0.010843373493975903;0.1783132530120482;0.05903614457831325;0.27710843373493976;0.0;0.07951807228915662;0.19759036144578312;0.0
2024-02-14;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755503331|game1;2635617;14.2.558.6555;1;BKR 113;504;364;1;0;2;1.0;86.63737653186897;0.0;0.05903614457831325;0.04216867469879518;0.21566265060240963;0.25542168674698795;0.012048192771084338;0.07951807228915662;0.06987951807228916;0.008433734939759036
2024-02-14;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568877|game1;2635619;14.2.558.6555;1;SLY Eckas;-345;-53;0;0;0;0.0;166.5812121998454;0.01566265060240964;0.06265060240963856;0.012048192771084338;0.20963855421686747;0.15060240963855423;0.046987951807228916;0.03975903614457831;0.06626506024096386;0.12771084337349398
2024-02-14;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568877|game1;2635619;14.2.558.6555;1;VITB Selfmade;345;53;0;1;0;0.0;222.72129390601833;0.0036144578313253013;0.04578313253012048;0.051807228915662654;0.21445783132530122;0.24819277108433735;0.0036144578313253013;0.0746987951807229;0.0855421686746988;0.04578313253012048
2024-02-14;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568909|game1;2635620;14.2.558.6555;1;GW Zicssi;648;-166;0;3;1;0.2;105.98958732498889;0.0;0.05301204819277108;0.043373493975903614;0.27590361445783135;0.21204819277108433;0.010843373493975903;0.0036144578313253013;0.08313253012048193;0.07108433734939759
